time,location,total_trip_count,value,rain,Weekday_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,Area_N,Area_NE,Area_NW,Area_S,Area_SE,Area_SW,Area_W,Bike_Lanes,Area_CC
01/01/2020,North Strand,15,672.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/01/2020,Guild Street,10,887.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02/01/2020,Grove Road Totem,5,2276.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
02/01/2020,North Strand,40,1698.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/01/2020,Charleville Mall,35,72.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
03/01/2020,North Strand,40,2032.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/01/2020,Charleville Mall,45,102.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
03/01/2020,Guild Street,10,1001.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03/01/2020,Grove Road Totem,5,2513.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04/01/2020,North Strand,35,1032.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/01/2020,Charleville Mall,20,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
04/01/2020,Guild Street,10,466.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05/01/2020,Guild Street,5,428.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05/01/2020,Charleville Mall,10,42.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
05/01/2020,North Strand,35,882.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/01/2020,Guild Street,30,1406.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06/01/2020,Charleville Mall,70,140.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
06/01/2020,North Strand,105,2770.0,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/01/2020,Guild Street,45,1608.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07/01/2020,Charleville Mall,80,121.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
07/01/2020,North Strand,100,3042.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/01/2020,Grove Road Totem,10,4441.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
08/01/2020,Charleville Mall,95,137.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
08/01/2020,Guild Street,45,1708.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08/01/2020,North Strand,115,3407.0,10.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09/01/2020,North Strand,75,3164.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09/01/2020,Guild Street,35,1610.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
09/01/2020,Charleville Mall,80,168.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10/01/2020,Charleville Mall,60,125.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10/01/2020,North Strand,80,2728.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/01/2020,Guild Street,35,1456.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/01/2020,North Strand,35,862.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/01/2020,Charleville Mall,30,45.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/01/2020,Guild Street,25,478.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13/01/2020,North Strand,55,2321.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/01/2020,Charleville Mall,40,134.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13/01/2020,Guild Street,30,1297.0,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/01/2020,Guild Street,35,1615.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/01/2020,North Strand,65,2871.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/01/2020,Charleville Mall,60,149.0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15/01/2020,Guild Street,30,1693.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15/01/2020,Charleville Mall,55,142.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15/01/2020,North Strand,90,3004.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16/01/2020,Grove Road Totem,5,4204.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16/01/2020,Guild Street,35,1550.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16/01/2020,Charleville Mall,55,133.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16/01/2020,North Strand,85,2669.0,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17/01/2020,Guild Street,30,1559.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17/01/2020,North Strand,90,2744.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17/01/2020,Charleville Mall,65,138.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18/01/2020,Guild Street,10,541.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/01/2020,North Strand,35,1100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/01/2020,Charleville Mall,10,66.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19/01/2020,North Strand,50,820.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19/01/2020,Charleville Mall,35,43.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19/01/2020,Guild Street,20,475.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20/01/2020,Grove Road Totem,10,4280.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20/01/2020,Guild Street,45,1687.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20/01/2020,North Strand,80,3282.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/01/2020,Charleville Mall,80,151.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21/01/2020,Charleville Mall,75,183.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21/01/2020,Guild Street,45,1737.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/01/2020,Grove Road Totem,10,4730.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21/01/2020,North Strand,80,3267.0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22/01/2020,Charleville Mall,70,155.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22/01/2020,Guild Street,25,1803.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22/01/2020,North Strand,100,3380.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/01/2020,North Strand,100,3274.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/01/2020,Grove Road Totem,5,4634.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23/01/2020,Guild Street,60,1805.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23/01/2020,Charleville Mall,60,162.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24/01/2020,Guild Street,50,1603.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2020,North Strand,75,2977.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24/01/2020,Grove Road Totem,5,4013.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24/01/2020,Charleville Mall,70,136.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25/01/2020,Charleville Mall,15,54.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25/01/2020,North Strand,45,1199.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26/01/2020,Charleville Mall,15,53.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26/01/2020,North Strand,40,874.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/01/2020,Charleville Mall,70,158.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27/01/2020,Grove Road Totem,5,4243.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27/01/2020,North Strand,105,3294.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/01/2020,Guild Street,30,1678.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28/01/2020,Charleville Mall,90,156.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
28/01/2020,North Strand,105,3034.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/01/2020,Grove Road Totem,5,4547.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28/01/2020,Guild Street,20,1739.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29/01/2020,North Strand,75,3062.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29/01/2020,Charleville Mall,70,143.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29/01/2020,Guild Street,55,1752.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30/01/2020,Charleville Mall,40,173.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30/01/2020,Guild Street,35,1702.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30/01/2020,North Strand,80,3103.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2020,Guild Street,35,1568.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31/01/2020,North Strand,65,2845.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31/01/2020,Charleville Mall,45,142.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
01/02/2020,North Strand,30,1023.0,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/02/2020,Charleville Mall,5,70.0,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
02/02/2020,Guild Street,10,481.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02/02/2020,Charleville Mall,15,48.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
02/02/2020,North Strand,30,812.0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2020,Grove Road Totem,5,4227.0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
03/02/2020,North Strand,85,2923.0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03/02/2020,Guild Street,30,1631.0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03/02/2020,Charleville Mall,95,144.0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
04/02/2020,North Strand,110,3338.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/02/2020,Charleville Mall,75,172.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
04/02/2020,Guild Street,30,1742.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05/02/2020,Guild Street,40,1778.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05/02/2020,North Strand,95,3348.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/02/2020,Charleville Mall,60,180.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
06/02/2020,North Strand,110,3035.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/02/2020,Guild Street,40,1712.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
06/02/2020,Charleville Mall,95,158.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
07/02/2020,Charleville Mall,35,128.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
07/02/2020,North Strand,85,2554.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/02/2020,Guild Street,30,1486.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08/02/2020,Charleville Mall,15,69.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
08/02/2020,North Strand,20,850.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/02/2020,Charleville Mall,45,106.0,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10/02/2020,North Strand,60,2437.0,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/02/2020,Grove Road Totem,5,3392.0,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10/02/2020,Guild Street,20,1358.0,2.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11/02/2020,Guild Street,30,1364.0,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11/02/2020,North Strand,50,2246.0,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/02/2020,Charleville Mall,55,120.0,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/02/2020,Guild Street,35,1585.0,8.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/02/2020,Charleville Mall,40,115.0,8.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12/02/2020,North Strand,70,2650.0,8.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/02/2020,Charleville Mall,50,134.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
13/02/2020,North Strand,85,2744.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13/02/2020,Guild Street,35,1585.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/02/2020,Guild Street,35,1451.0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14/02/2020,North Strand,70,2383.0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/02/2020,Grove Road Totem,5,3713.0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14/02/2020,Charleville Mall,45,128.0,2.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16/02/2020,North Strand,10,557.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16/02/2020,Guild Street,5,359.0,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17/02/2020,Charleville Mall,70,131.0,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17/02/2020,Guild Street,35,1533.0,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17/02/2020,North Strand,75,2664.0,3.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/02/2020,North Strand,75,2546.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/02/2020,Charleville Mall,55,149.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18/02/2020,Guild Street,30,1512.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/02/2020,Charleville Mall,55,129.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19/02/2020,Guild Street,35,1451.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/02/2020,North Strand,75,2373.0,6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/02/2020,North Strand,65,2348.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/02/2020,Guild Street,45,1445.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20/02/2020,Charleville Mall,35,112.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21/02/2020,North Strand,60,2212.0,5.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21/02/2020,Guild Street,25,1292.0,5.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/02/2020,Charleville Mall,25,119.0,5.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22/02/2020,Charleville Mall,25,54.0,8.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23/02/2020,North Strand,20,777.0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23/02/2020,Charleville Mall,20,45.0,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24/02/2020,North Strand,75,2538.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24/02/2020,Guild Street,25,1505.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/02/2020,Charleville Mall,50,130.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25/02/2020,Guild Street,35,1641.0,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25/02/2020,North Strand,90,2870.0,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25/02/2020,Charleville Mall,80,154.0,2.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26/02/2020,North Strand,70,2813.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26/02/2020,Guild Street,35,1618.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26/02/2020,Charleville Mall,85,137.0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27/02/2020,Charleville Mall,55,138.0,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
27/02/2020,North Strand,65,2969.0,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27/02/2020,Guild Street,40,1669.0,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28/02/2020,Guild Street,35,1377.0,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28/02/2020,North Strand,50,2351.0,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28/02/2020,Charleville Mall,50,106.0,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29/02/2020,Charleville Mall,5,41.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29/02/2020,North Strand,10,727.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/03/2020,North Strand,25,678.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01/03/2020,Charleville Mall,10,43.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
01/03/2020,Guild Street,10,388.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
02/03/2020,North Strand,105,2898.0,0.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02/03/2020,Charleville Mall,80,138.0,0.7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
02/03/2020,Guild Street,35,1594.0,0.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03/03/2020,Guild Street,40,1697.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03/03/2020,Charleville Mall,75,175.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
03/03/2020,Grove Road Totem,5,4545.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
03/03/2020,North Strand,100,2977.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/2020,Grove Road Totem,5,4540.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04/03/2020,North Strand,115,3101.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04/03/2020,Guild Street,35,1678.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04/03/2020,Charleville Mall,60,177.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
05/03/2020,Guild Street,30,1699.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05/03/2020,Charleville Mall,65,160.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
05/03/2020,North Strand,95,3282.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/2020,Charleville Mall,50,149.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
06/03/2020,North Strand,90,2785.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/03/2020,Guild Street,40,1562.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
07/03/2020,North Strand,30,996.0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/03/2020,Guild Street,10,558.0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08/03/2020,Charleville Mall,25,50.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
08/03/2020,North Strand,40,889.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08/03/2020,Guild Street,5,442.0,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
09/03/2020,Guild Street,20,1541.0,6.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
09/03/2020,North Strand,100,2824.0,6.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09/03/2020,Charleville Mall,55,156.0,6.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10/03/2020,Guild Street,30,1666.0,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/03/2020,North Strand,105,2842.0,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/03/2020,Charleville Mall,70,160.0,0.9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11/03/2020,Charleville Mall,60,141.0,9.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11/03/2020,North Strand,110,2766.0,9.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/03/2020,Guild Street,25,1522.0,9.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/03/2020,North Strand,85,2442.0,2.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/03/2020,Guild Street,30,1303.0,2.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/03/2020,Charleville Mall,35,139.0,2.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
